,host_listings_count,host_total_listings_count,bathrooms,bedrooms,beds
8136,6.0,6.0,2.0,2.0,2.0
8137,2.0,4.0,1.0,1.0,1.0
8138,1.0,1.0,1.5,1.0,2.3
8139,1.0,3.0,1.0,1.0,1.0
8140,23.0,39.0,5.0,5.0,6.0
8141,12.0,15.0,1.0,3.0,4.0
8142,1.0,1.0,1.0,1.0,1.0
8143,29.0,36.0,2.0,2.0,2.0
8144,1.0,1.0,1.5,1.0,2.3
8145,1.0,3.0,3.0,4.0,4.0
8146,27.0,38.0,2.5,4.0,11.0
8147,30.0,39.0,1.0,1.0,1.0
8148,30.0,39.0,1.0,3.0,3.0
8149,1.0,1.0,2.0,4.0,5.0
8150,2.0,2.0,1.0,2.0,2.0
8151,7.0,7.0,1.5,4.0,5.0
8152,1.0,1.0,1.5,2.0,3.0
8153,1.0,1.0,1.0,1.0,1.0
8154,2.0,9.0,2.0,3.0,4.0
8155,30.0,39.0,1.0,3.0,3.0
8156,29.0,36.0,3.0,5.0,6.0
8157,1.0,1.0,1.0,1.0,1.0
8158,1.0,2.0,1.0,1.0,1.0
8159,1.0,1.0,1.5,2.0,2.3
8160,1.0,2.0,1.0,2.0,2.0
8161,1.0,1.0,1.5,3.0,3.0
8162,1.0,2.0,2.5,4.0,5.0
8163,30.0,39.0,1.0,1.0,1.0
8164,30.0,39.0,1.0,1.0,1.0
8165,30.0,39.0,1.0,1.0,1.0
8166,30.0,39.0,1.0,1.0,1.0
8167,1.0,1.0,1.5,2.0,2.3
8168,1.0,3.0,1.0,1.0,1.0
8169,1.0,1.0,1.0,2.0,2.0
8170,3.0,3.0,2.0,2.0,2.0
8171,1.0,9.0,1.5,3.0,4.0
8172,60.0,97.0,1.0,1.0,2.0
8173,30.0,39.0,1.0,1.0,1.0
8174,30.0,39.0,1.0,1.0,1.0
8175,2.0,2.0,2.0,4.0,4.0
8176,51.0,101.0,2.0,3.0,3.0
8177,36.0,39.0,2.0,2.0,3.0
8178,31.0,67.0,1.0,1.0,2.0
8179,2.0,5.0,1.5,1.0,1.0
8180,22.0,24.0,2.0,3.0,4.0
8181,30.0,39.0,3.0,4.0,4.0
8182,30.0,39.0,1.0,1.0,1.0
8183,30.0,39.0,1.0,1.0,1.0
8184,30.0,39.0,1.0,1.0,1.0
8185,41.0,43.0,1.0,0.0,1.0
8186,30.0,39.0,1.0,1.0,1.0
8187,2.0,2.0,1.0,1.0,2.0
8188,1.0,2.0,4.5,6.0,6.0
8189,13.0,13.0,1.0,2.0,4.0
8190,2.0,2.0,2.5,3.0,4.0
8191,1.0,1.0,2.0,3.0,3.0
8192,30.0,39.0,4.0,7.0,8.0
8193,2.0,8.0,1.0,1.0,2.0
8194,75.0,330.0,1.0,1.0,1.0
8195,1.0,3.0,2.5,4.0,4.0
8196,11.0,13.0,2.0,3.0,7.0
8197,2.0,2.0,1.0,3.0,4.0
8198,1.0,2.0,1.0,2.0,3.0
8199,1.0,1.0,3.5,5.0,6.0
8200,1.0,1.0,1.5,2.0,2.3
8201,1.0,2.0,2.0,2.0,3.0
8202,1.0,1.0,1.0,3.0,3.0
8203,7.0,8.0,1.5,1.0,1.0
8204,1.0,1.0,1.0,1.0,2.0
8205,1.0,1.0,2.0,3.0,3.0
8206,8.0,8.0,2.5,3.0,8.0
8207,1.0,1.0,1.5,3.0,2.3
8208,6.0,6.0,1.0,1.0,2.0
8209,41.0,43.0,1.0,1.0,2.0
8210,6.0,6.0,1.5,1.0,2.3
8211,6.0,6.0,1.0,1.0,1.0
8212,1.0,2.0,1.0,1.0,1.0
8213,1.0,1.0,1.0,1.0,1.0
8214,1.0,1.0,2.0,3.0,3.0
8215,1.0,1.0,1.0,2.0,2.0
8216,41.0,43.0,1.5,1.0,2.3
8217,1.0,1.0,1.0,1.0,1.0
8218,2.0,3.0,1.0,1.0,1.0
8219,1.0,4.0,2.5,4.0,4.0
8220,1.0,1.0,1.0,2.0,2.0
8221,2.0,5.0,1.0,2.0,3.0
8222,1.0,1.0,2.5,4.0,5.0
8223,11.0,13.0,1.0,1.0,2.0
8224,1.0,2.0,0.0,1.0,0.0
8225,1.0,1.0,1.0,4.0,5.0
8226,3.0,3.0,1.0,1.0,1.0
8227,3.0,3.0,2.0,2.0,3.0
8228,1.0,1.0,1.0,1.0,1.0
8229,3.0,3.0,1.0,1.0,1.0
8230,1.0,1.0,1.0,1.0,1.0
8231,1.0,5.0,2.0,2.0,5.0
8232,1.0,4.0,3.0,5.0,6.0
8233,52.0,86.0,1.0,2.0,3.0
8234,1.0,1.0,1.5,1.0,2.3
8235,1.0,2.0,2.0,3.0,4.0
8236,1.0,2.0,2.0,4.0,4.0
8237,7.0,8.0,1.5,1.0,1.0
8238,842.0,921.0,2.0,4.0,4.0
8239,3.0,3.0,1.0,1.0,1.0
8240,237.0,354.0,2.5,3.0,3.0
8241,1.0,1.0,1.0,1.0,1.0
8242,1.0,1.0,1.0,2.0,3.0
8243,1.0,1.0,1.5,3.0,3.0
8244,2.0,2.0,2.0,2.0,5.0
8245,533.0,885.0,1.0,1.0,1.0
8246,2.0,2.0,1.0,2.0,3.0
8247,1.0,1.0,1.0,0.0,1.0
8248,41.0,43.0,1.0,1.0,2.0
8249,3.0,3.0,1.0,2.0,2.0
8250,48.0,70.0,2.0,3.0,4.0
8251,9.0,9.0,1.0,1.0,1.0
8252,2.0,2.0,1.0,1.0,2.0
8253,77.0,85.0,1.0,1.0,2.0
8254,4.0,5.0,0.0,1.0,1.0
8255,1.0,1.0,1.0,1.0,1.0
8256,30.0,33.0,1.0,1.0,1.0
8257,1.0,1.0,1.0,2.0,2.0
8258,1.0,1.0,1.0,1.0,1.0
8259,1.0,1.0,1.0,2.0,2.0
8260,1.0,2.0,1.0,1.0,1.0
8261,54.0,59.0,1.0,1.0,1.0
8262,1.0,1.0,1.0,1.0,1.0
8263,1.0,4.0,1.5,1.0,1.0
8264,6.0,6.0,1.0,1.0,1.0
8265,842.0,921.0,1.0,2.0,2.0
8266,842.0,921.0,1.0,1.0,2.0
8267,1.0,2.0,1.5,1.0,2.3
8268,115.0,120.0,1.0,2.0,2.0
8269,1.0,1.0,1.0,1.0,1.0
8270,5.0,5.0,2.0,2.0,2.0
8271,5.0,5.0,2.0,2.0,3.0
8272,20.0,37.0,1.0,1.0,1.0
8273,35.0,42.0,2.0,2.0,3.0
8274,1.0,2.0,1.0,1.0,1.0
8275,1.0,2.0,1.0,1.0,1.0
8276,2.0,2.0,1.0,2.0,2.0
8277,1.0,1.0,2.0,3.0,4.0
8278,3.0,3.0,1.0,1.0,1.0
8279,1.0,1.0,1.0,1.0,1.0
8280,1.0,1.0,2.0,4.0,6.0
8281,3.0,3.0,1.5,1.0,1.0
8282,2.0,10.0,1.0,2.0,2.0
8283,1.0,2.0,1.0,1.0,1.0
8284,23.0,61.0,1.5,3.0,2.3
8285,4.0,4.0,1.0,1.0,1.0
8286,3.0,5.0,2.0,3.0,3.0
8287,3.0,5.0,1.5,3.0,4.0
8288,1.0,1.0,1.0,1.0,1.0
8289,1.0,1.0,2.0,2.0,2.0
8290,89.0,216.0,1.0,1.0,1.0
8291,35.0,42.0,2.0,2.0,3.0
8292,1.0,3.0,1.0,1.0,2.0
8293,1.0,1.0,2.5,3.0,4.0
8294,2.0,6.0,2.0,2.0,3.0
8295,1.0,6.0,3.0,4.0,4.0
8296,1.0,1.0,1.0,1.0,2.0
8297,96.0,184.0,4.5,5.0,5.0
8298,1.0,3.0,1.0,1.0,1.0
8299,2.0,2.0,1.5,1.0,1.0
8300,1.0,1.0,1.5,1.0,1.0
8301,63.0,238.0,1.5,1.0,2.3
8302,18.0,25.0,1.5,1.9,2.3
8303,1.0,1.0,1.0,1.0,2.0
8304,6.0,6.0,0.0,1.0,1.0
8305,1.0,1.0,2.0,4.0,4.0
8306,204.0,827.0,1.0,0.0,2.0
8307,7.0,7.0,2.0,1.0,1.0
8308,19.0,19.0,1.0,1.0,3.0
8309,842.0,921.0,1.0,2.0,2.0
8310,842.0,921.0,1.0,2.0,2.0
8311,129.0,168.0,1.0,1.0,1.0
8312,2.0,4.0,1.0,1.0,1.0
8313,3.0,3.0,2.5,5.0,5.0
8314,5.0,5.0,1.0,1.0,1.0
8315,11.0,17.0,1.0,0.0,1.0
8316,1.0,2.0,2.0,2.0,3.0
8317,1.0,1.0,1.0,1.0,1.0
8318,3.0,3.0,2.0,2.0,2.0
8319,23.0,31.0,2.0,3.0,3.0
8320,2.0,3.0,1.0,1.0,1.0
8321,1.0,2.0,1.0,1.0,1.0
8322,2.0,2.0,1.0,2.0,3.0
8323,1.0,1.0,1.0,2.0,2.0
8324,31.0,61.0,1.0,1.0,1.0
8325,2.0,2.0,2.5,4.0,5.0
8326,13.0,24.0,1.0,1.0,1.0
8327,129.0,168.0,2.0,2.0,3.0
8328,3.0,3.0,1.0,2.0,4.0
8329,1.0,1.0,1.5,1.0,2.3
8330,2.0,3.0,4.0,4.0,4.0
8331,2.0,2.0,1.0,0.0,0.0
8332,32.0,92.0,2.0,2.0,2.0
8333,1.0,1.0,1.0,1.0,1.0
8334,15.0,27.0,2.0,1.0,1.0
8335,204.0,827.0,2.0,2.0,3.0
8336,204.0,827.0,1.0,0.0,2.0
8337,2.0,2.0,1.0,1.0,1.0
8338,1.0,1.0,1.0,3.0,4.0
8339,1.0,2.0,2.5,3.0,4.0
8340,1.0,1.0,1.0,1.0,1.0
8341,4.0,4.0,2.5,3.0,6.0
8342,41.0,43.0,2.5,3.0,6.0
8343,41.0,43.0,1.0,2.0,4.0
8344,1.0,1.0,1.0,1.0,1.0
8345,30.0,278.0,1.0,2.0,3.0
8346,237.0,354.0,1.0,2.0,2.0
8347,1.0,2.0,1.0,1.0,1.0
8348,31.0,67.0,1.0,2.0,2.0
8349,31.0,67.0,1.0,2.0,2.0
8350,1.0,2.0,1.5,2.0,1.0
8351,1.0,2.0,2.5,4.0,4.0
8352,1.0,1.0,1.0,2.0,2.0
8353,109.0,115.0,1.0,1.0,1.0
8354,109.0,115.0,1.0,1.0,1.0
8355,109.0,115.0,1.0,1.0,1.0
8356,109.0,115.0,2.0,2.0,3.0
8357,237.0,354.0,1.0,2.0,2.0
8358,5.0,5.0,2.5,2.0,3.0
8359,1.0,1.0,2.0,2.0,2.0
8360,49.0,58.0,1.0,1.0,2.0
8361,52.0,86.0,1.0,1.0,1.0
8362,36.0,65.0,1.5,2.0,2.0
8363,15.0,20.0,1.5,2.0,3.0
8364,2.0,2.0,1.0,1.0,1.0
8365,109.0,115.0,2.0,2.0,3.0
8366,109.0,115.0,2.0,3.0,4.0
8367,109.0,166.0,1.0,2.0,2.0
8368,6.0,7.0,3.0,7.0,5.0
8369,1.0,1.0,1.5,1.0,1.0
8370,2.0,2.0,1.0,1.0,1.0
8371,12.0,12.0,1.0,0.0,2.0
8372,7.0,12.0,1.0,2.0,3.0
8373,1.0,1.0,1.0,2.0,2.0
8374,1.0,1.0,1.0,2.0,2.0
8375,2.0,5.0,3.5,4.0,4.0
8376,1.0,6.0,2.5,2.0,2.0
8377,1.0,1.0,1.0,2.0,1.0
8378,2.0,2.0,1.0,2.0,2.0
8379,1.0,1.0,1.0,1.0,1.0
8380,2.0,2.0,0.0,0.0,1.0
8381,1.0,2.0,1.0,1.0,1.0
8382,1.0,1.0,2.0,4.0,5.0
8383,2.0,2.0,3.0,4.0,5.0
8384,3.0,6.0,3.0,4.0,6.0
8385,1.0,1.0,1.0,1.0,2.0
8386,1.0,1.0,1.0,2.0,2.0
8387,6.0,9.0,1.5,2.0,3.0
8388,23.0,39.0,3.0,2.0,3.0
8389,115.0,120.0,1.0,2.0,2.0
8390,1.0,1.0,1.0,2.0,1.0
8391,8.0,19.0,1.0,1.0,1.0
8392,1.0,1.0,1.5,1.0,1.0
8393,30.0,33.0,1.0,2.0,3.0
8394,36.0,37.0,2.0,3.0,5.0
8395,1.0,1.0,1.0,1.0,1.0
8396,1.0,1.0,1.0,1.0,1.0
8397,31.0,131.0,1.0,2.0,3.0
8398,23.0,39.0,5.0,4.0,5.0
8399,1.0,2.0,1.0,1.0,2.0
8400,1.0,2.0,2.0,2.0,2.0
8401,54.0,59.0,2.0,4.0,4.0
8402,1.0,1.0,1.0,3.0,6.0
8403,1.0,1.0,1.0,1.0,1.0
8404,1.0,2.0,1.5,2.0,2.3
8405,1.0,1.0,1.0,1.0,3.0
8406,1.0,1.0,1.0,1.0,1.0
8407,2.0,3.0,1.0,2.0,2.0
8408,1.0,1.0,1.0,1.0,1.0
8409,2.0,4.0,1.0,1.0,1.0
8410,3.0,3.0,1.0,2.0,2.0
8411,842.0,921.0,1.0,1.0,1.0
8412,1.0,1.0,1.5,3.0,2.3
8413,2.0,3.0,1.0,2.0,2.0
8414,54.0,94.0,1.0,0.0,2.0
8415,1.0,1.0,1.5,1.9,2.3
8416,1.0,1.0,1.0,3.0,6.0
8417,6.0,7.0,1.5,3.0,3.0
8418,6.0,7.0,2.0,4.0,3.0
8419,4.0,4.0,1.0,1.0,1.0
8420,2.0,4.0,2.0,2.0,3.0
8421,37.0,291.0,1.0,2.0,3.0
8422,41.0,54.0,2.0,3.0,4.0
8423,2.0,4.0,1.5,4.0,2.3
8424,2.0,3.0,1.0,0.0,1.0
8425,2.0,3.0,2.5,5.0,5.0
8426,29.0,36.0,2.0,3.0,6.0
8427,52.0,86.0,2.5,3.0,3.0
8428,82.0,104.0,1.0,1.0,2.0
8429,31.0,67.0,1.0,1.0,1.0
8430,123.0,268.0,2.0,3.0,4.0
8431,66.0,89.0,1.0,2.0,2.0
8432,1.0,1.0,2.0,3.0,1.0
8433,36.0,37.0,1.0,1.0,2.0
8434,3.0,5.0,2.0,3.0,3.0
8435,1.0,1.0,1.0,1.0,1.0
8436,1.0,1.0,1.0,1.0,1.0
8437,5.0,5.0,1.0,1.0,2.0
8438,1.0,3.0,1.5,1.0,1.0
8439,5.0,11.0,1.0,1.0,1.0
8440,1.0,1.0,1.0,2.0,2.0
8441,1.0,1.0,1.5,4.0,2.3
8442,115.0,120.0,1.0,1.0,1.0
8443,1.0,2.0,2.5,2.0,2.0
8444,60.0,97.0,1.0,1.0,1.0
8445,41.0,43.0,1.5,1.0,2.3
8446,1.0,1.0,1.5,2.0,2.0
8447,3.0,6.0,2.5,4.0,5.0
8448,1.0,3.0,2.5,2.0,2.0
8449,2.0,5.0,1.0,1.0,1.0
8450,1.0,1.0,2.0,3.0,3.0
8451,1.0,1.0,1.5,5.0,2.3
8452,1.0,1.0,1.0,3.0,3.0
8453,2.0,2.0,1.0,1.0,1.0
8454,5.0,11.0,2.0,2.0,2.0
8455,2.0,2.0,1.0,1.0,1.0
8456,5.0,5.0,1.0,1.0,1.0
8457,3.0,6.0,2.5,4.0,5.0
8458,1.0,2.0,1.0,2.0,2.0
8459,10.0,11.0,1.0,2.0,4.0
8460,1.0,1.0,1.0,1.0,1.0
8461,1.0,1.0,2.0,2.0,5.0
8462,1.0,2.0,2.0,2.0,2.0
8463,3.0,3.0,1.0,1.0,1.0
8464,1.0,1.0,1.0,1.0,1.0
8465,3.0,3.0,1.0,1.0,1.0
8466,1.0,1.0,1.0,2.0,2.0
8467,1.0,1.0,1.0,2.0,2.0
8468,1.0,1.0,1.0,2.0,2.0
8469,11.0,11.0,1.0,1.0,1.0
8470,1.0,2.0,2.0,3.0,3.0
8471,1.0,4.0,1.0,1.0,1.0
8472,1.0,2.0,1.0,1.0,2.0
8473,2.0,2.0,1.5,3.0,2.3
8474,0.0,0.0,2.0,3.0,4.0
8475,1.0,1.0,2.5,3.0,3.0
8476,1.0,2.0,1.0,2.0,3.0
8477,18.0,26.0,2.0,2.0,2.0
8478,842.0,921.0,1.0,0.0,0.0
8479,1.0,2.0,1.0,2.0,2.0
8480,1.0,1.0,1.5,4.0,2.3
8481,3.0,3.0,1.0,2.0,2.0
8482,3.0,3.0,3.5,5.0,6.0
8483,8.0,24.0,2.5,4.0,5.0
8484,1.0,1.0,2.0,3.0,3.0
8485,1.0,2.0,1.0,1.0,3.0
8486,1.0,1.0,3.0,5.0,5.0
8487,1.0,3.0,1.0,2.0,1.0
8488,115.0,120.0,1.0,1.0,2.0
8489,12.0,24.0,1.5,3.0,3.0
8490,1.0,2.0,1.0,2.0,2.0
8491,1.0,1.0,2.0,4.0,9.0
8492,31.0,67.0,1.0,1.0,2.0
8493,96.0,184.0,1.0,1.0,1.0
8494,62.0,217.0,1.0,1.0,2.0
8495,1.0,1.0,1.5,1.0,2.3
8496,204.0,827.0,1.0,1.0,1.0
8497,1.0,1.0,1.5,1.0,1.0
8498,41.0,43.0,1.5,2.0,2.3
8499,30.0,33.0,1.0,2.0,2.0
8500,1.0,2.0,1.0,1.0,2.0
8501,9.0,17.0,1.5,4.0,2.3
8502,3.0,3.0,2.5,2.0,4.0
8503,29.0,36.0,1.0,2.0,3.0
8504,96.0,184.0,2.5,3.0,4.0
8505,2.0,6.0,2.0,3.0,5.0
8506,1.0,3.0,1.0,3.0,3.0
8507,4.0,6.0,2.5,4.0,5.0
8508,18.0,25.0,1.5,1.9,2.3
8509,1.0,2.0,1.0,1.0,1.0
8510,1.0,1.0,1.0,1.0,1.0
8511,1.0,1.0,1.0,1.0,1.0
8512,1.0,2.0,1.5,3.0,2.3
8513,109.0,115.0,2.0,2.0,3.0
8514,109.0,115.0,1.0,1.0,0.0
8515,3.0,3.0,1.5,1.9,2.3
8516,2.0,2.0,1.0,0.0,1.0
8517,63.0,238.0,2.0,2.0,3.0
8518,1.0,1.0,4.0,5.0,5.0
8519,1.0,1.0,1.0,1.0,1.0
8520,3.0,3.0,1.5,1.0,1.0
8521,54.0,59.0,2.0,2.0,2.0
8522,1.0,1.0,1.0,1.0,1.0
8523,2.0,2.0,2.5,4.0,4.0
8524,109.0,115.0,1.0,0.0,0.0
8525,4.0,4.0,1.5,3.0,5.0
8526,11.0,16.0,1.0,0.0,1.0
8527,1.0,1.0,1.0,1.0,1.0
8528,26.0,31.0,1.5,2.0,2.3
8529,1.0,1.0,2.0,2.0,3.0
8530,1.0,1.0,2.0,2.0,2.0
8531,1.0,1.0,2.0,3.0,4.0
8532,4.0,4.0,1.0,1.0,1.0
8533,237.0,354.0,4.0,5.0,6.0
8534,1.0,1.0,1.0,2.0,2.0
8535,45.0,84.0,3.0,4.0,4.0
8536,82.0,104.0,1.0,1.0,1.0
8537,33.0,111.0,4.5,4.0,4.0
8538,1.0,1.0,1.0,1.0,1.0
8539,1.0,1.0,1.5,3.0,2.3
8540,7.0,16.0,2.0,3.0,3.0
8541,3.0,3.0,1.0,2.0,3.0
8542,1.0,2.0,1.0,2.0,2.0
8543,2.0,2.0,1.0,1.0,1.0
8544,12.0,24.0,1.0,2.0,2.0
8545,78.0,111.0,2.0,2.0,2.0
8546,5.0,10.0,4.5,5.0,5.0
8547,3.0,3.0,1.0,1.0,1.0
8548,115.0,120.0,2.0,3.0,3.0
8549,9.0,11.0,1.0,1.0,2.0
8550,2.0,2.0,1.5,3.0,2.3
8551,1.0,1.0,3.0,3.0,4.0
8552,2.0,9.0,2.5,4.0,6.0
8553,1.0,2.0,1.0,1.0,1.0
8554,1.0,1.0,3.5,5.0,6.0
8555,3.0,3.0,2.0,1.0,1.0
8556,3.0,3.0,1.0,1.0,1.0
8557,41.0,43.0,1.0,2.0,4.0
8558,18.0,25.0,1.5,1.9,2.3
8559,2.0,6.0,2.0,4.0,7.0
8560,10.0,10.0,1.0,2.0,3.0
8561,2.0,4.0,1.0,1.0,1.0
8562,53.0,74.0,1.0,1.0,1.0
8563,1.0,1.0,1.5,1.0,2.3
8564,1.0,2.0,5.5,6.0,7.0
8565,2.0,2.0,1.5,2.0,2.3
8566,2.0,2.0,1.0,1.0,1.0
8567,2.0,2.0,1.0,1.0,1.0
8568,1.0,1.0,1.0,1.0,1.0
8569,3.0,3.0,1.0,2.0,2.0
8570,3.0,3.0,1.0,2.0,2.0
8571,3.0,3.0,2.0,1.0,1.0
8572,842.0,921.0,1.0,2.0,2.0
8573,23.0,31.0,2.0,3.0,2.0
8574,1.0,2.0,1.5,1.0,1.0
8575,2.0,4.0,1.0,2.0,1.0
8576,12.0,16.0,1.0,1.0,1.0
8577,82.0,104.0,1.0,2.0,2.0
8578,115.0,120.0,1.0,1.0,1.0
8579,1.0,1.0,1.0,1.0,1.0
8580,3.0,5.0,1.0,1.0,1.0
8581,109.0,115.0,1.0,2.0,2.0
8582,37.0,113.0,3.5,4.0,5.0
8583,2.0,2.0,1.0,1.0,1.0
8584,3.0,5.0,2.5,4.0,4.0
8585,1.0,1.0,1.0,2.0,2.0
8586,1.0,1.0,1.0,2.0,2.0
8587,3.0,4.0,1.5,1.0,1.0
8588,7.0,7.0,3.0,3.0,4.0
8589,1.0,2.0,1.5,1.9,2.3
8590,1.0,1.0,1.5,2.0,2.3
8591,30.0,278.0,1.5,7.0,2.3
8592,2.0,2.0,1.0,1.0,1.0
8593,33.0,111.0,1.5,3.0,3.0
8594,5.0,8.0,3.5,6.0,9.0
8595,842.0,921.0,1.0,1.0,1.0
8596,2.0,2.0,1.0,1.0,1.0
8597,1.0,1.0,2.0,2.0,2.0
8598,105.0,141.0,1.0,1.0,2.0
8599,1.0,2.0,2.0,2.0,2.0
8600,105.0,141.0,1.0,1.0,2.0
8601,105.0,141.0,1.0,1.0,2.0
8602,105.0,141.0,1.0,1.0,2.0
8603,1.0,1.0,1.0,1.0,1.0
8604,1.0,1.0,1.0,2.0,2.0
8605,1.0,1.0,2.0,2.0,1.0
8606,54.0,94.0,1.0,0.0,2.0
8607,0.0,0.0,2.5,3.0,3.0
8608,1.0,1.0,3.0,5.0,5.0
8609,3.0,7.0,1.0,1.0,1.0
8610,1.0,1.0,3.5,4.0,4.0
8611,3.0,3.0,1.0,1.0,1.0
8612,14.0,23.0,1.0,1.0,1.0
8613,1.0,1.0,1.0,1.0,1.0
8614,105.0,141.0,1.0,1.0,2.0
8615,105.0,141.0,2.0,2.0,3.0
8616,1.0,2.0,1.5,3.0,2.3
8617,2.0,3.0,2.0,2.0,3.0
8618,9.0,112.0,1.0,1.0,2.0
8619,2.0,2.0,1.5,1.0,1.0
8620,1.0,1.0,2.0,3.0,3.0
8621,4.0,4.0,1.0,1.0,2.0
8622,1.0,2.0,1.0,2.0,3.0
8623,1.0,2.0,3.0,4.0,4.0
8624,1.0,3.0,2.0,1.0,1.0
8625,842.0,921.0,2.0,3.0,3.0
8626,237.0,354.0,1.5,1.0,2.3
8627,2.0,2.0,1.0,2.0,3.0
8628,1.0,1.0,1.5,3.0,3.0
8629,1.0,1.0,2.0,3.0,3.0
8630,3.0,4.0,1.0,1.0,1.0
8631,3.0,4.0,1.0,1.0,1.0
8632,3.0,4.0,1.0,1.0,1.0
8633,115.0,120.0,1.5,1.0,2.3
8634,1.0,1.0,3.0,2.0,2.0
8635,4.0,25.0,1.0,1.0,1.0
8636,33.0,35.0,1.0,1.0,1.0
8637,11.0,16.0,1.0,1.0,1.0
8638,2.0,3.0,1.5,2.0,2.3
8639,1.0,1.0,4.5,5.0,7.0
8640,4.0,5.0,1.0,0.0,1.0
8641,1.0,1.0,1.5,2.0,2.3
8642,109.0,166.0,1.0,1.0,1.0
8643,2.0,2.0,2.0,3.0,5.0
8644,6.0,7.0,1.0,1.0,1.0
8645,1.0,1.0,1.0,2.0,2.0
8646,96.0,184.0,3.0,4.0,4.0
8647,30.0,39.0,1.0,1.0,1.0
8648,1.0,1.0,3.0,3.0,3.0
8649,96.0,184.0,3.5,4.0,4.0
8650,96.0,184.0,3.0,4.0,4.0
8651,129.0,168.0,2.0,2.0,2.0
8652,13.0,15.0,2.0,2.0,4.0
8653,237.0,354.0,2.0,2.0,3.0
8654,237.0,354.0,2.0,3.0,3.0
8655,23.0,61.0,2.0,3.0,7.0
8656,1.0,1.0,1.0,3.0,5.0
8657,22.0,24.0,1.0,2.0,2.0
8658,7.0,12.0,1.0,1.0,1.0
8659,96.0,184.0,3.0,5.0,6.0
8660,96.0,184.0,3.0,4.0,8.0
8661,1.0,1.0,2.0,2.0,2.0
8662,1.0,1.0,1.5,3.0,3.0
8663,1.0,2.0,1.0,2.0,3.0
8664,1.0,1.0,1.5,1.9,2.3
8665,1.0,1.0,1.0,2.0,3.0
8666,2.0,2.0,1.0,0.0,1.0
8667,26.0,31.0,1.5,4.0,2.3
8668,3.0,3.0,1.5,1.9,2.3
8669,3.0,3.0,1.5,4.0,2.3
8670,6.0,6.0,1.0,1.0,1.0
8671,1.0,1.0,2.0,1.0,1.0
8672,30.0,39.0,1.0,1.0,1.0
8673,1.0,1.0,1.5,1.0,2.3
8674,1.0,1.0,1.0,1.0,2.0
8675,3.0,12.0,1.0,1.0,1.0
8676,109.0,166.0,2.0,2.0,2.0
8677,1.0,2.0,1.0,1.0,1.0
8678,237.0,354.0,1.0,2.0,2.0
8679,4.0,4.0,1.0,1.0,2.0
8680,1.0,1.0,1.0,1.0,1.0
8681,1.0,1.0,1.5,1.0,2.3
8682,1.0,2.0,1.5,3.0,3.0
8683,3.0,3.0,1.5,1.0,1.0
8684,1.0,1.0,1.0,1.0,1.0
8685,11.0,14.0,1.0,1.0,1.0
8686,1.0,1.0,2.5,3.0,4.0
8687,109.0,115.0,1.0,1.0,1.0
8688,1.0,1.0,1.0,1.0,1.0
8689,1.0,2.0,1.0,2.0,2.0
8690,2.0,5.0,1.0,2.0,3.0
8691,3.0,4.0,3.0,4.0,5.0
8692,17.0,28.0,2.0,3.0,3.0
8693,21.0,23.0,2.0,2.0,2.0
8694,60.0,97.0,1.0,1.0,2.0
8695,204.0,827.0,1.0,0.0,2.0
8696,3.0,3.0,1.0,1.0,1.0
8697,30.0,39.0,1.0,1.0,1.0
8698,5.0,5.0,1.0,1.0,1.0
8699,1.0,2.0,1.5,1.0,2.3
8700,29.0,36.0,1.0,1.0,1.0
8701,29.0,36.0,2.0,1.0,2.0
8702,204.0,827.0,1.0,0.0,2.0
8703,842.0,921.0,1.0,2.0,2.0
8704,1.0,1.0,1.0,1.0,1.0
8705,63.0,238.0,1.5,3.0,2.3
8706,109.0,166.0,1.0,2.0,2.0
8707,237.0,354.0,1.0,2.0,2.0
8708,1.0,1.0,1.0,2.0,2.0
8709,3.0,3.0,1.5,1.0,2.0
8710,2.0,2.0,1.0,1.0,1.0
8711,1.0,9.0,2.0,2.0,2.0
8712,1.0,1.0,1.0,2.0,2.0
8713,2.0,2.0,1.5,4.0,2.3
8714,1.0,2.0,1.0,1.0,1.0
8715,2.0,2.0,1.0,2.0,2.0
8716,82.0,104.0,2.0,3.0,3.0
8717,60.0,97.0,1.0,0.0,1.0
8718,4.0,4.0,3.0,5.0,6.0
8719,1.0,1.0,1.5,4.0,2.3
8720,66.0,89.0,1.5,1.0,2.3
8721,52.0,86.0,2.5,3.0,4.0
8722,31.0,67.0,1.0,2.0,2.0
8723,96.0,184.0,3.0,4.0,4.0
8724,96.0,184.0,4.0,4.0,5.0
8725,27.0,73.0,3.0,2.0,2.0
8726,23.0,39.0,3.0,4.0,4.0
8727,180.0,226.0,2.0,2.0,3.0
8728,180.0,226.0,1.0,1.0,2.0
8729,4.0,9.0,1.0,1.0,3.0
8730,29.0,36.0,1.0,1.0,1.0
8731,1.0,1.0,1.5,4.0,5.0
8732,1.0,1.0,3.0,4.0,4.0
8733,7.0,10.0,1.0,2.0,2.0
8734,3.0,3.0,1.0,1.0,0.0
8735,29.0,36.0,1.5,1.0,1.0
8736,1.0,4.0,1.0,1.0,2.0
8737,23.0,48.0,2.0,2.0,2.0
8738,60.0,97.0,1.0,1.0,2.0
8739,96.0,184.0,3.0,4.0,4.0
8740,2.0,2.0,1.0,1.0,2.0
8741,54.0,59.0,2.5,3.0,3.0
8742,23.0,39.0,4.0,3.0,3.0
